organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
548558425,USA,8/3/14,7/7/15,7/7/15,7/7/15,178,Other,US,1535,57
548775125,Australia,8/3/14,8/4/14,8/4/14,NULL,338,Travel & Outdoor,AU,0,9032
548972835,USA,8/4/14,2/16/15,2/16/15,2/16/15,150,Sports & Fitness,GB,886.32,38
548993835,USA,8/4/14,8/4/14,8/4/14,NULL,75,NULL,US,0,1500
549037115,USA,8/4/14,8/4/14,9/8/14,10/28/14,58,Business & Professional,US,83.06,103
549055235,USA,8/4/14,2/4/16,2/4/16,2/4/16,4,Music,US,63,6
549055565,USA,8/4/14,8/4/14,8/7/14,NULL,1,NULL,ZA,NULL,0
549422545,UK,8/5/14,8/5/14,4/1/15,4/1/15,2,Science & Technology,GB,NULL,0
549673675,Canada,8/5/14,8/5/14,8/7/14,NULL,219,Science & Technology,CA,560.41,4995
549692835,USA,8/5/14,8/5/14,8/10/14,8/10/14,220,Music,US,14250.55,9
549707155,USA,8/5/14,8/5/14,8/5/14,8/5/14,15,NULL,US,1799.83,298
549735125,USA,8/5/14,8/5/14,8/5/14,NULL,108,Music,US,0,1
549862355,USA,8/5/14,8/5/14,8/5/14,NULL,14,Sports & Fitness,US,0,59
550107305,USA,8/6/14,8/6/14,8/6/14,8/6/14,577,Hobbies & Special Interest,IE,65.93,2
550292155,USA,8/6/14,8/6/14,8/6/14,NULL,6,Family & Education,NULL,0,120
550405565,USA,8/6/14,1/16/15,1/20/15,4/13/15,69,Business & Professional,US,17748.63,1596
550434275,USA,8/6/14,8/6/14,8/6/14,NULL,9,NULL,NULL,0,27
550567975,USA,8/6/14,8/25/14,8/25/14,8/25/14,739,Family & Education,US,1642,3369
550700795,USA,8/6/14,3/10/15,3/10/15,3/10/15,124,Travel & Outdoor,PE,NULL,0
550840185,UK,8/7/14,8/7/14,8/7/14,8/7/14,71,NULL,GB,31064.78,186
550865925,USA,8/7/14,12/3/15,12/4/15,NULL,439,NULL,US,0,2193
550959325,USA,8/7/14,8/7/14,8/7/14,11/5/14,20,Business & Professional,NULL,1393.95,50
551063165,USA,8/7/14,8/7/14,8/7/14,NULL,42,NULL,US,0,3344
551409035,USA,8/8/14,8/8/14,8/8/14,8/8/14,837,Other,US,639.84,16
551423315,Australia,8/8/14,8/27/14,8/27/14,8/27/14,73,Health & Wellness,NULL,10887.06,840
551570625,USA,8/8/14,3/3/15,3/3/15,3/11/15,48,Family & Education,US,4860.97,557
551589685,UK,8/8/14,8/8/14,8/8/14,NULL,1433,NULL,GB,0,10495
551855155,USA,8/8/14,8/8/14,8/8/14,NULL,27,NULL,NULL,0,1457
551929495,USA,8/8/14,8/10/14,8/10/14,8/10/14,777,Sports & Fitness,US,6200.4,103
552085695,USA,8/9/14,5/30/16,5/30/16,NULL,1,NULL,US,0,13
552145945,USA,8/9/14,9/2/14,9/2/14,9/2/14,359,Business & Professional,KE,0,2
552444975,USA,8/10/14,8/10/14,8/10/14,NULL,784,NULL,IN,0,41568
552471805,UK,8/10/14,11/27/14,2/20/15,2/20/15,403,Health & Wellness,GB,1456.15,7
552613655,USA,8/10/14,8/10/14,8/10/14,8/10/14,641,Performing & Visual Arts,US,122497.69,1508
552761295,Canada,8/10/14,8/10/14,8/10/14,NULL,10,Religion & Spirituality,CA,0,3178
552780125,Australia,8/10/14,8/10/14,8/10/14,NULL,7,Business & Professional,AU,0,53
552809595,UK,8/11/14,8/11/14,8/11/14,2/26/15,278,NULL,NULL,0,1788
552996565,UK,8/11/14,8/11/14,8/11/14,3/19/15,45,NULL,GB,260.43,744
553047295,UK,8/11/14,1/16/15,1/16/15,1/16/15,1032,NULL,NULL,NULL,0
553429625,Australia,8/11/14,8/11/14,8/11/14,8/11/14,2,Health & Wellness,AU,60.13,1
553537315,Australia,8/11/14,1/25/15,2/1/15,2/1/15,5,Travel & Outdoor,AU,506.62,56
553595795,UK,8/12/14,10/29/14,10/29/14,10/29/14,55,Business & Professional,GB,NULL,0
553596215,USA,8/12/14,8/12/14,8/19/14,8/19/14,3,NULL,NULL,47611.68,612
553613605,Australia,8/12/14,8/12/14,8/12/14,8/12/14,14,NULL,AU,248.56,8
553845155,USA,8/12/14,8/19/14,8/28/14,9/18/14,91,Charity & Causes,US,8.46,386
554012105,USA,8/12/14,12/6/16,12/6/16,12/6/16,58,Auto & Boat & Air,US,NULL,0
554029945,USA,8/12/14,8/12/14,8/12/14,8/12/14,1536,NULL,NULL,153691.72,1284
554427875,USA,8/13/14,8/13/14,8/13/14,8/13/14,3,Music,US,158.41,5
554466685,UK,8/13/14,8/13/14,8/13/14,NULL,516,NULL,NULL,0,2376
554557735,USA,8/13/14,8/13/14,8/13/14,8/13/14,44,Performing & Visual Arts,US,9269.5,99
554680145,USA,8/13/14,8/14/14,8/14/14,NULL,43,NULL,US,0,5162
554758195,USA,8/13/14,3/4/15,3/4/15,11/17/15,21,Health & Wellness,US,1212.4,1370
554856935,USA,8/13/14,8/13/14,8/13/14,NULL,5,Religion & Spirituality,US,0,257
554890565,USA,8/13/14,8/13/14,8/13/14,NULL,7,Community & Culture,US,0,217
554928585,Australia,8/13/14,8/14/14,8/14/14,2/25/16,184,Other,AU,2487.08,3296
555027245,USA,8/13/14,8/13/14,8/13/14,8/13/14,1761,Seasonal & Holiday,NULL,105,2
555070645,UK,8/14/14,8/14/14,8/14/14,NULL,60,NULL,GB,0,1331
555091545,UK,8/14/14,8/14/14,8/28/14,NULL,732,Business & Professional,GB,0,4946
555102315,UK,8/14/14,8/14/14,8/14/14,8/14/14,29,Business & Professional,GB,106.86,1
555168195,UK,8/14/14,8/14/14,8/14/14,8/14/14,397,Food & Drink,NULL,70089.5,260
555329215,USA,8/14/14,8/18/14,9/3/14,9/3/14,18,NULL,US,0,402
555413815,USA,8/14/14,8/14/14,8/27/14,8/27/14,12,Fashion & Beauty,US,1071.14,91
555532795,USA,8/14/14,9/2/14,9/2/14,11/12/14,41,NULL,US,38402.98,748
555955695,New Zealand,8/15/14,8/15/14,8/15/14,8/15/14,5,Performing & Visual Arts,NZ,60.59,8
556064735,UK,8/15/14,8/19/14,8/19/14,NULL,48,Business & Professional,GB,0,1091
556071465,Netherlands,8/15/14,8/15/15,8/15/15,8/15/15,232,Auto & Boat & Air,BE,0,1
556499125,Portugal,8/15/14,8/15/14,8/18/14,8/18/14,43,Music,BR,10620.19,315
557230475,UK,8/17/14,9/1/14,9/1/14,9/1/14,74,Music,GB,2364.38,77
557692275,USA,8/18/14,8/18/14,8/18/14,NULL,2,Family & Education,US,0,1
557716305,UK,8/18/14,8/19/14,8/19/14,NULL,813,NULL,GB,0,977
557841305,Canada,8/18/14,8/18/14,8/18/14,8/18/14,1,Business & Professional,CA,4487.75,82
557857285,Canada,8/18/14,8/18/14,8/22/14,NULL,348,NULL,CA,0,13950
557927455,USA,8/18/14,8/18/14,8/18/14,8/18/14,39,Community & Culture,US,2541.96,429
558490115,USA,8/19/14,8/19/14,8/19/14,8/19/14,10,Film & Media & Entertainment,US,7371,114
558610005,USA,8/19/14,8/19/14,8/26/14,9/17/15,92,NULL,US,88096.52,19076
558743525,USA,8/19/14,8/19/14,8/20/14,8/20/14,2,Business & Professional,US,1313.66,14
558770655,USA,8/19/14,7/9/15,7/9/15,7/9/15,1,Family & Education,US,5,2
559251735,Germany,8/20/14,8/20/14,8/20/14,8/20/14,669,NULL,DE,289.45,38
559263715,Germany,8/20/14,8/20/14,8/20/14,8/20/14,638,Hobbies & Special Interest,DE,46862.2,1274
559480245,USA,8/20/14,8/20/14,11/30/14,2/13/15,26,Business & Professional,US,1226.89,103
559921695,Australia,8/20/14,8/27/14,8/27/14,NULL,11,NULL,NZ,0,1091
560098205,USA,8/21/14,8/21/14,8/21/14,10/21/14,185,NULL,US,2994.28,1443
560286385,USA,8/21/14,11/21/14,11/24/14,NULL,4,Business & Professional,US,0,768
560512035,USA,8/21/14,8/21/14,8/21/14,NULL,250,Food & Drink,US,0,33
560516675,USA,8/21/14,1/30/15,1/30/15,5/4/15,81,Food & Drink,US,10790.93,1713
560552705,Australia,8/21/14,8/25/14,8/25/14,NULL,807,Other,AU,0,7878
561036165,USA,8/22/14,8/22/14,8/29/14,NULL,17,Business & Professional,AD,0,445
562299155,Singapore,8/24/14,12/21/14,12/22/14,12/22/14,536,NULL,NULL,0,68
562507115,USA,8/25/14,8/25/14,8/25/14,9/10/14,195,NULL,US,172616.09,771
562547165,Canada,8/25/14,8/25/14,8/25/14,8/25/14,12,Science & Technology,CA,2266.17,63
562613615,USA,8/25/14,8/25/14,9/29/14,9/29/14,9,Performing & Visual Arts,US,4702,150
562634415,USA,8/25/14,8/25/14,8/25/14,NULL,334,NULL,US,0,581
562723315,USA,8/25/14,9/8/14,9/9/14,10/1/14,683,Health & Wellness,US,619.01,4482
562765645,USA,8/25/14,8/25/14,8/25/14,8/25/14,70,NULL,US,83273.59,427
562984585,USA,8/25/14,8/25/14,8/27/14,NULL,14,NULL,CO,0,269
563001075,USA,8/25/14,8/25/14,8/25/14,8/25/14,96,Religion & Spirituality,US,525.75,8
563308405,USA,8/26/14,8/26/14,8/26/14,NULL,60,Home & Lifestyle,US,0,338
563448605,USA,8/26/14,8/26/14,9/3/14,NULL,167,Family & Education,US,0,171
563598785,USA,8/26/14,8/26/14,8/27/14,NULL,7,NULL,NULL,0,1
563658125,USA,8/26/14,9/26/14,9/26/14,10/1/14,21,Science & Technology,US,10430.84,1521
563684415,USA,8/26/14,9/2/14,9/2/14,9/30/14,120,NULL,US,12170.27,1927
563872635,Australia,8/26/14,8/26/14,8/27/14,2/15/15,115,NULL,AU,136722.18,5066
564216335,UK,8/27/14,11/16/16,11/16/16,11/16/16,3,Family & Education,GB,0,11
564286885,USA,8/27/14,9/3/14,9/3/14,9/3/14,2,Sports & Fitness,US,NULL,0
564469485,Spain,8/27/14,8/27/14,8/27/14,NULL,2,Music,NULL,NULL,0
564558305,Australia,8/27/14,8/27/14,8/27/14,9/15/14,203,Family & Education,AU,12258.05,842
564717125,Australia,8/27/14,8/27/14,8/27/14,8/27/14,618,Community & Culture,AU,0,37
564774185,UK,8/28/14,8/28/14,8/28/14,8/28/14,32,Music,GB,173.49,186
564887165,USA,8/28/14,8/28/14,8/28/14,10/20/14,342,Food & Drink,US,18950,606
565283435,USA,8/28/14,5/29/15,5/29/15,NULL,61,NULL,US,0,6
565377375,USA,8/28/14,10/17/14,10/17/14,NULL,7,NULL,US,0,123
565612895,UK,8/29/14,10/24/14,10/31/14,10/31/14,89,NULL,GB,258447.87,1543
565792165,UK,8/29/14,2/17/15,2/21/15,2/21/15,178,Other,GB,2580.24,2520
566026755,USA,8/29/14,10/6/15,10/6/15,NULL,1,NULL,US,0,27
566111395,USA,8/29/14,8/29/14,8/29/14,8/29/14,4,Science & Technology,US,90,43
566333445,USA,8/29/14,8/29/14,8/29/14,8/29/14,42,Performing & Visual Arts,US,12399.7,274
566614205,USA,8/30/14,9/21/15,9/21/15,9/21/15,6,Food & Drink,US,850,33
566671345,USA,8/30/14,8/30/14,8/30/14,7/1/15,836,Business & Professional,US,0,19
566710965,USA,8/30/14,8/30/14,8/30/14,8/30/14,10,NULL,US,0,293
566724755,USA,8/30/14,8/30/14,8/30/14,8/30/14,8,Performing & Visual Arts,US,23409.35,724
567107475,New Zealand,8/31/14,8/31/14,8/31/14,NULL,90,NULL,NZ,0,411
567322105,UK,9/1/14,9/4/14,9/4/14,NULL,230,NULL,GB,0,5055
567410165,USA,9/1/14,9/1/14,9/10/14,9/10/14,98,Performing & Visual Arts,US,19179.4,105
567526405,Australia,9/1/14,9/1/14,9/1/14,9/1/14,11,NULL,NULL,10538.63,318
567635785,UK,9/1/14,12/2/14,12/2/14,12/2/14,250,NULL,NULL,1090.52,103
567813975,USA,9/1/14,9/1/14,9/1/14,NULL,404,Science & Technology,NULL,0,873
567864665,USA,9/1/14,9/1/14,9/1/14,NULL,50,NULL,US,0,944
567881905,USA,9/1/14,10/8/14,10/8/14,3/24/15,42,Health & Wellness,US,5046.73,1031
567917775,Australia,9/1/14,11/25/15,11/25/15,11/25/15,88,Science & Technology,AU,1493.9,37
568048875,UK,9/2/14,9/2/14,1/12/16,NULL,662,NULL,GB,0,391
568078975,USA,9/2/14,9/2/14,9/2/14,9/2/14,225,NULL,US,35698.25,2369
568103765,Italy,9/2/14,9/2/14,9/2/14,11/21/14,550,Science & Technology,IT,0,8139
568169265,USA,9/2/14,9/2/14,9/2/14,NULL,1,NULL,NULL,NULL,0
568512325,USA,9/2/14,9/2/14,9/2/14,11/3/14,18,Film & Media & Entertainment,US,316,1827
568564465,USA,9/2/14,9/2/14,9/9/14,1/15/16,108,NULL,GB,21318.5,798
568683755,USA,9/2/14,10/28/14,10/28/14,4/28/16,4,NULL,US,2246.7,75
569022455,USA,9/2/14,3/31/15,3/31/15,4/20/15,4,NULL,US,935,117
569192755,UK,9/2/14,9/2/14,9/2/14,NULL,181,Family & Education,QA,0,869
569430695,USA,9/3/14,9/3/14,9/3/14,NULL,1,NULL,US,NULL,0
569461725,USA,9/3/14,9/3/14,9/3/14,NULL,25,NULL,US,350,315
569523235,USA,9/3/14,9/17/14,9/17/14,NULL,37,Science & Technology,US,0,99
569718055,USA,9/3/14,9/3/14,9/3/14,9/3/14,136,NULL,US,7508.24,7825
569916945,USA,9/3/14,9/3/14,9/3/14,9/3/14,7,Music,US,1453.78,131
570027405,USA,9/3/14,11/5/14,11/5/14,11/5/14,59,NULL,US,NULL,0
570174095,USA,9/3/14,9/3/14,9/3/14,9/15/14,43,Food & Drink,US,56037,357
570435485,USA,9/3/14,9/3/14,9/3/14,5/4/15,7,Health & Wellness,US,0,3
570716565,USA,9/3/14,9/3/14,9/4/14,9/4/14,30,Performing & Visual Arts,US,0,2
570845095,USA,9/4/14,9/4/14,9/4/14,NULL,276,Sports & Fitness,CH,0,3154
