event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
88417615,407721235,7/11/15,7/11/15,12/11/15,USD,public,paid event,300,Family & Education,US
88427340,658630885,7/12/15,7/12/15,8/11/15,CAD,public,paid event,40,NULL,CA
88428045,359391375,7/12/15,7/12/15,7/27/15,USD,public,free event,200,Science & Technology,US
88436540,700392585,7/12/15,7/12/15,8/22/15,USD,public,paid event,200,Health & Wellness,US
88445920,649369575,7/12/15,6/22/15,9/11/15,AUD,private,free event,500,NULL,AU
88447480,732253055,7/12/15,7/12/15,7/16/15,SGD,public,free event,200,NULL,SG
88450935,625001705,7/13/15,7/12/15,7/24/15,USD,public,free event,50,Religion & Spirituality,US
88459845,87188015,7/13/15,7/13/15,7/19/15,GBP,public,free event,50,Seasonal & Holiday,GB
88461255,699436255,7/13/15,7/13/15,7/24/15,GBP,public,paid event,32,Music,GB
88467070,621154915,7/13/15,3/3/15,9/22/15,USD,public,free event,15,Family & Education,US
88475810,269740560,7/13/15,7/13/15,10/4/15,USD,public,paid event,20,Sports & Fitness,US
88489800,707763075,7/13/15,7/16/15,7/20/15,USD,private,free event,75,NULL,US
88495315,11940360,7/13/15,7/13/15,8/6/15,USD,public,free event,100,Government & Politics,US
88505335,704973040,7/13/15,7/16/15,8/5/15,USD,private,free event,5,NULL,US
88506090,471178375,7/13/15,1/13/15,8/4/15,USD,private,free event,1,NULL,US
88517120,481529575,7/13/15,7/17/15,11/5/15,GBP,private,free event,100,NULL,US
88524060,732797475,7/13/15,7/13/15,7/24/15,USD,public,paid event,100,Sports & Fitness,US
88531820,506270165,7/13/15,7/13/15,8/16/15,USD,public,paid event,283,Music,US
88533975,414164705,7/14/15,7/14/15,8/23/15,USD,public,free event,500,Government & Politics,NULL
88537655,79579385,7/14/15,7/14/15,11/3/15,GBP,public,free event,100,Other,GB
88545725,102779120,7/14/15,7/14/15,6/9/16,USD,public,free event,999,Family & Education,US
88553345,727502450,7/14/15,7/14/15,7/14/15,USD,private,free event,100,NULL,US
88554090,331475425,7/14/15,7/14/15,9/10/15,GBP,public,paid event,90,Other,GB
88555780,481583735,7/14/15,7/14/15,10/16/15,USD,public,paid event,2080,Charity & Causes,US
88562225,490993445,7/14/15,7/14/15,11/14/15,USD,public,paid event,5000,Sports & Fitness,US
88564765,423877915,7/14/15,7/14/15,8/1/15,GBP,public,paid event,40,Family & Education,GB
88566490,555532795,7/14/15,7/15/15,9/21/15,USD,public,paid event,64,Community & Culture,US
88568940,289025435,7/14/15,7/14/15,7/30/15,USD,public,free event,25,NULL,US
88579865,10153645,7/14/15,7/14/15,8/25/15,USD,public,paid event,100,NULL,US
88589320,138847265,7/14/15,7/14/15,10/16/15,USD,public,paid event,130,Music,US
88590550,74957215,7/14/15,7/16/15,10/4/15,USD,private,free event,12,NULL,US
88595870,729888685,7/14/15,7/14/15,8/28/15,USD,public,paid event,10,Hobbies & Special Interest,US
88607785,661369215,7/14/15,7/14/15,7/22/15,USD,public,paid event,50,Business & Professional,NULL
88607925,476067665,7/14/15,7/7/15,8/11/15,AUD,private,free event,10,Other,AU
88620400,279479515,7/15/15,7/15/15,3/23/16,USD,public,free event,1,Community & Culture,GB
88628465,17259250,7/15/15,7/15/15,8/20/15,USD,public,paid event,220,Film & Media & Entertainment,US
88630070,733322020,7/15/15,7/15/15,9/4/15,GBP,public,paid event,20,Travel & Outdoor,GB
88635830,634781175,7/15/15,7/15/15,7/23/15,USD,private,paid event,50,Other,US
88635865,18530705,7/15/15,4/16/15,8/19/15,USD,private,free event,12,NULL,US
88638870,355215,7/15/15,3/3/15,7/21/15,USD,public,paid event,7254,Family & Education,DO
88673650,69820945,7/15/15,7/15/15,7/20/15,USD,public,free event,35,NULL,NULL
88682795,733630070,7/15/15,7/15/15,8/16/15,AUD,private,free event,3,NULL,AU
88691495,563872635,7/15/15,7/15/15,10/13/15,AUD,private,free event,30,NULL,AU
88707355,621853065,7/16/15,7/21/15,8/17/15,GBP,public,free event,22,Government & Politics,NULL
88722030,599116525,7/16/15,7/16/15,8/5/15,USD,public,paid event,100,Business & Professional,US
88722900,733417495,7/16/15,7/16/15,8/10/15,USD,private,free event,40,NULL,NULL
88725405,693729395,7/16/15,5/21/15,9/8/15,USD,private,free event,1,Science & Technology,US
88728175,425344225,7/16/15,7/20/15,8/15/15,GBP,public,paid event,10,Performing & Visual Arts,GB
88728180,655136770,7/16/15,7/16/15,11/23/15,USD,public,free event,400,NULL,NULL
88736155,718061550,7/16/15,7/16/15,7/21/15,USD,public,free event,45,Sports & Fitness,US
88741935,672352720,7/16/15,7/16/15,7/18/15,USD,private,free event,250,NULL,US
88747245,662772795,7/16/15,7/16/15,8/1/16,USD,private,free event,50,NULL,NULL
88750210,332064655,7/16/15,6/3/15,8/12/15,USD,public,free event,25,Health & Wellness,US
88753065,487089215,7/16/15,8/9/15,8/29/15,AUD,public,free event,8,Food & Drink,AU
88772630,472937635,7/17/15,7/17/15,11/2/15,USD,public,free event,10,Health & Wellness,GB
88785430,727117455,7/17/15,7/17/15,8/12/15,USD,private,free event,10,Other,US
88800305,267782400,7/17/15,11/24/14,8/6/15,USD,private,free event,18,Family & Education,GB
88802785,732642415,7/17/15,7/17/15,9/8/15,USD,public,paid event,6,Health & Wellness,US
88824140,657521675,7/18/15,7/18/15,10/2/15,EUR,public,paid event,2,NULL,DE
88826685,403307455,7/18/15,7/18/15,8/27/15,USD,public,paid event,1300,Hobbies & Special Interest,NULL
88831270,223762385,7/18/15,7/18/15,11/27/15,USD,public,paid event,24,NULL,NULL
88837225,417841890,7/19/15,7/19/15,10/9/15,AUD,public,paid event,20,Health & Wellness,AU
88842720,408646475,7/19/15,2/12/15,9/4/15,USD,public,paid event,5,Hobbies & Special Interest,US
88850065,734721540,7/19/15,7/21/15,8/13/15,CAD,public,free event,20,NULL,CA
88873155,279479515,7/20/15,7/20/15,12/14/15,USD,public,free event,40,NULL,GB
88877240,452628285,7/20/15,6/23/15,9/7/15,GBP,public,NULL,NULL,Hobbies & Special Interest,GB
88885270,499301105,7/20/15,7/20/15,9/8/15,EUR,public,paid event,20,Business & Professional,NULL
88890905,734905660,7/20/15,7/20/15,9/9/15,USD,public,free event,49,Other,US
88892220,656483925,7/20/15,7/20/15,9/9/15,USD,public,paid event,300,Religion & Spirituality,US
88893845,90294585,7/20/15,1/22/15,9/10/15,USD,public,free event,5,Family & Education,US
88894400,402540115,7/20/15,7/20/15,7/31/15,GBP,private,free event,15,NULL,FR
88895845,324202235,7/20/15,7/20/15,10/21/15,GBP,public,paid event,4,Hobbies & Special Interest,GB
88897275,283748125,7/20/15,7/20/15,10/15/15,USD,public,paid event,423,NULL,NULL
88899925,572976045,7/20/15,7/31/15,9/16/15,USD,private,paid event,513,Science & Technology,US
88901200,496743695,7/20/15,7/20/15,8/16/15,USD,public,free event,1000,Community & Culture,US
88915870,735011160,7/20/15,7/20/15,8/1/15,USD,public,paid event,40,Performing & Visual Arts,US
88936710,56231025,7/20/15,7/20/15,7/31/15,USD,public,paid event,300,Film & Media & Entertainment,US
88940410,18206245,7/20/15,7/23/15,7/20/15,USD,private,paid event,64,NULL,US
88941900,719977855,7/20/15,7/20/15,9/10/15,USD,private,free event,25,NULL,US
88949735,735182580,7/21/15,7/21/15,5/26/16,USD,public,paid event,500,Music,PA
88950050,723992745,7/21/15,7/21/15,9/17/15,USD,public,paid event,1000,Other,US
88951925,411783955,7/21/15,5/11/15,8/7/15,EUR,public,free event,50,Music,DE
88959385,288134525,7/21/15,7/21/15,9/18/15,GBP,public,paid event,20,Food & Drink,GB
88987615,685259300,7/21/15,6/19/15,5/21/16,USD,public,paid event,299,Music,US
88995310,735396070,7/21/15,7/21/15,9/23/15,USD,private,paid event,40,NULL,US
88999010,312376015,7/21/15,7/21/15,9/19/15,USD,public,paid event,420,Family & Education,US
89020740,735532410,7/21/15,7/21/15,8/6/15,USD,public,free event,1000,Science & Technology,CN
89024295,673091880,7/21/15,7/21/15,9/5/15,USD,public,paid event,5,Auto & Boat & Air,US
89030640,735595110,7/22/15,7/28/15,10/24/15,EUR,public,paid event,142,Music,AT
89060205,544351715,7/22/15,7/8/15,11/13/15,USD,public,paid event,5100,Family & Education,US
89062875,46662715,7/22/15,7/22/15,11/4/15,USD,public,free event,10000,Family & Education,NULL
89064130,544351715,7/22/15,7/8/15,4/4/16,USD,public,paid event,200,Family & Education,US
89065070,46662715,7/22/15,7/22/15,9/10/15,USD,public,free event,100000,Family & Education,NULL
89068050,400922405,7/22/15,7/22/15,8/27/15,GBP,private,free event,35,NULL,GB
89074825,46662715,7/22/15,7/22/15,9/12/15,USD,public,free event,100000,Home & Lifestyle,NULL
89076165,722423695,7/22/15,7/22/15,7/28/15,USD,private,free event,1,NULL,US
89081955,731175890,7/22/15,7/22/15,11/5/15,USD,public,paid event,70,Food & Drink,US
89092625,13969895,7/22/15,7/22/15,8/13/15,USD,public,paid event,600,Music,US
89094310,149449835,7/22/15,5/20/15,10/8/15,USD,public,free event,30,Science & Technology,US
89106130,433839375,7/22/15,2/4/15,8/3/15,USD,public,paid event,1000,Business & Professional,NULL
89106610,433839375,7/22/15,1/26/15,7/22/15,USD,public,paid event,1000,Other,NULL
89114200,735717560,7/22/15,8/3/15,12/19/15,USD,public,paid event,96,Seasonal & Holiday,US
89149875,698586750,7/23/15,7/23/15,8/13/15,USD,public,free event,10,Business & Professional,US
89158985,502960665,7/23/15,4/16/15,9/22/15,USD,public,paid event,18,Other,US
89164215,732967420,7/23/15,7/23/15,9/7/15,USD,public,free event,20,Family & Education,US
89181050,9406115,7/23/15,7/23/15,8/1/15,USD,private,free event,500,NULL,US
89193385,513173115,7/24/15,7/24/15,6/9/16,GBP,public,paid event,25,NULL,NULL
89208230,736457870,7/24/15,7/28/15,9/26/15,USD,public,paid event,275,Other,US
89214950,322188685,7/24/15,7/24/15,8/7/15,USD,private,free event,45,Other,US
89216170,736245585,7/24/15,7/23/15,11/20/15,USD,public,paid event,1700,Performing & Visual Arts,US
89216545,624623625,7/24/15,7/24/15,10/9/15,EUR,public,paid event,15,Business & Professional,IT
89218215,624623625,7/24/15,7/24/15,11/27/15,EUR,public,paid event,15,Business & Professional,IT
89226950,344252075,7/24/15,7/24/15,9/11/15,USD,public,free event,700,Music,US
89229645,734905660,7/24/15,7/24/15,12/31/15,USD,public,free event,49,Music,US
89230005,624623625,7/24/15,6/21/15,11/27/15,EUR,public,paid event,15,Business & Professional,IT
89230405,569916945,7/24/15,7/24/15,8/29/15,USD,public,free event,200,Music,US
89240335,189560540,7/24/15,7/24/15,7/29/15,USD,public,paid event,1,Music,US
89242475,691851905,7/24/15,7/22/15,9/18/15,USD,private,free event,5000,NULL,US
89243205,594121365,7/24/15,7/29/15,9/19/15,USD,public,paid event,2200,Food & Drink,US
89258250,16265655,7/25/15,7/25/15,11/1/15,USD,public,free event,30,Religion & Spirituality,NULL
89262700,654150710,7/25/15,8/20/15,10/23/15,USD,public,paid event,1,Film & Media & Entertainment,US
89265070,736708140,7/25/15,7/25/15,9/15/15,SGD,public,free event,1,Family & Education,SG
89269360,674006430,7/25/15,7/25/15,10/6/15,USD,public,free event,6,Sports & Fitness,US
89287770,736956610,7/26/15,7/26/15,8/1/15,USD,private,free event,15,NULL,US
89294810,550959325,7/26/15,7/26/15,8/20/15,USD,public,paid event,25,Business & Professional,US
89297055,204963580,7/26/15,7/16/15,2/14/16,USD,public,free event,108,Health & Wellness,US
89297525,734608580,7/26/15,7/26/15,9/4/15,USD,private,free event,10,NULL,US
89300225,217938900,7/26/15,10/20/14,9/17/15,AUD,public,free event,1,Home & Lifestyle,AU
89312370,737076525,7/27/15,7/27/15,9/10/15,AUD,public,paid event,15,Health & Wellness,AU
89354315,421220215,7/27/15,8/5/15,8/25/15,USD,public,free event,1000,Business & Professional,NULL
89354470,486347675,7/27/15,7/27/15,7/27/15,USD,public,free event,100,NULL,US
89361575,734934430,7/27/15,7/27/15,9/14/15,USD,public,free event,20,Other,NULL
89365970,481404585,7/27/15,7/27/15,8/23/15,USD,public,paid event,125,Music,US
89378755,337490,7/27/15,8/17/15,9/24/15,USD,public,free event,70,Business & Professional,US
89387060,21476115,7/27/15,7/27/15,11/18/15,USD,public,paid event,100,Sports & Fitness,US
89388280,88485245,7/27/15,7/27/15,9/10/15,AUD,public,paid event,31,Business & Professional,AU
89390100,73106775,7/27/15,8/5/15,9/2/15,USD,private,paid event,200,NULL,US
89401240,444419745,7/28/15,7/28/15,11/4/15,GBP,public,free event,20,Business & Professional,GB
89402720,56123395,7/28/15,4/17/15,10/31/15,GBP,public,paid event,4,Performing & Visual Arts,GB
89406030,20611470,7/28/15,7/28/15,8/14/15,USD,public,paid event,500,NULL,US
89414390,289161335,7/28/15,7/28/15,9/26/15,USD,public,paid event,40,Business & Professional,US
89447815,164997735,7/28/15,7/28/15,8/29/15,USD,public,free event,500,Community & Culture,US
89458650,723069740,7/28/15,7/28/15,9/10/15,AUD,private,free event,10,NULL,DZ
89463025,256181040,7/28/15,7/28/15,8/1/15,USD,public,free event,150,NULL,US
89472720,736074150,7/28/15,7/29/15,8/2/15,USD,public,free event,25,Travel & Outdoor,US
89480040,370138075,7/29/15,7/29/15,9/29/15,EUR,public,free event,220,Business & Professional,FR
89483930,730994990,7/29/15,7/31/15,8/6/15,GBP,public,free event,500,Performing & Visual Arts,GB
89490095,447617575,7/29/15,7/29/15,11/23/15,USD,private,free event,50,NULL,US
89501890,723172435,7/29/15,8/11/15,10/2/15,GBP,public,paid event,140,Science & Technology,GB
89511885,738034000,7/29/15,7/29/15,9/12/15,USD,public,paid event,2,Business & Professional,US
89517250,736244755,7/29/15,7/31/15,10/17/15,USD,private,paid event,10,Seasonal & Holiday,US
89531210,737690355,7/29/15,7/29/15,9/16/15,USD,private,paid event,600,NULL,US
89546685,83457385,7/29/15,7/29/15,8/29/15,USD,public,paid event,300,NULL,US
89552740,678601895,7/29/15,7/29/15,8/19/15,AUD,public,paid event,90,Business & Professional,AU
89553445,671247490,7/29/15,7/29/15,9/10/15,USD,public,free event,5000,Other,NULL
89557645,25628060,7/30/15,7/30/15,8/1/15,GBP,public,paid event,31,Business & Professional,GB
89562845,462491515,7/30/15,8/28/15,10/25/15,EUR,public,paid event,30,Health & Wellness,IT
89571325,32523035,7/30/15,7/30/15,9/22/15,CAD,public,free event,22,Other,CA
89578825,658841090,7/30/15,7/30/15,11/12/15,USD,private,free event,1,NULL,US
89582900,491546125,7/30/15,7/30/15,7/31/15,USD,public,free event,100,Sports & Fitness,US
89592400,14437800,7/30/15,7/30/15,10/16/15,USD,private,paid event,38,Business & Professional,US
89596450,278457885,7/30/15,7/30/15,8/11/15,USD,public,free event,200,Science & Technology,US
89600365,185305350,7/30/15,7/30/15,8/1/15,USD,public,paid event,111,Family & Education,US
89600375,4804105,7/30/15,8/6/15,9/21/15,USD,public,paid event,65,Business & Professional,US
89604245,632988065,7/30/15,8/12/15,10/21/15,USD,private,paid event,400,Performing & Visual Arts,US
89607375,738517890,7/30/15,7/30/15,8/11/15,USD,public,paid event,8,Hobbies & Special Interest,US
89617430,23767580,7/30/15,7/30/15,5/19/16,USD,public,paid event,25,Family & Education,US
89620555,179077790,7/30/15,7/30/15,8/29/15,USD,public,paid event,60,Fashion & Beauty,US
89630820,677663815,7/31/15,7/31/15,8/27/15,GBP,public,paid event,20,Performing & Visual Arts,GB
89631980,738710025,7/31/15,7/31/15,8/14/15,USD,public,free event,500,Business & Professional,NG
89640510,546506255,7/31/15,7/31/15,8/12/15,USD,private,free event,10,NULL,US
89652620,133343095,7/31/15,7/31/15,8/10/15,USD,public,free event,10,Business & Professional,US
89654685,725286885,7/31/15,7/31/15,8/12/15,USD,public,free event,100,Business & Professional,US
89661865,234047265,7/31/15,6/26/15,9/12/15,USD,public,free event,450,Music,US
89668855,280735615,7/31/15,8/3/15,8/25/15,USD,public,paid event,12,Health & Wellness,US
89674525,27002855,7/31/15,5/23/15,8/15/15,USD,public,paid event,6,Sports & Fitness,US
89690960,478834245,8/1/15,8/1/15,8/11/15,USD,public,paid event,10,Health & Wellness,US
89705455,55510705,8/2/15,8/3/15,8/22/15,USD,public,paid event,334,Business & Professional,US
89706920,277415105,8/2/15,8/2/15,2/20/16,USD,public,paid event,45,Family & Education,US
89708180,739221680,8/2/15,8/2/15,12/5/15,USD,public,free event,500,Health & Wellness,US
89708220,739221680,8/2/15,8/2/15,1/30/16,USD,public,free event,500,Health & Wellness,US
89711665,374618215,8/2/15,5/27/15,9/11/15,USD,public,free event,110,Food & Drink,US
89720945,443890955,8/2/15,8/2/15,8/7/15,AUD,private,free event,30,NULL,AU
89721765,429507025,8/2/15,8/4/15,8/20/15,USD,public,paid event,180,Performing & Visual Arts,US
89731400,332176095,8/3/15,8/3/15,11/5/15,GBP,private,free event,20,NULL,NULL
89752310,711920220,8/3/15,8/3/15,8/13/15,USD,private,free event,200,NULL,US
89756505,250617640,8/3/15,8/3/15,8/28/15,USD,private,paid event,28,NULL,US
89761670,344943975,8/3/15,8/3/15,9/26/15,EUR,public,free event,1,Performing & Visual Arts,IT
89780465,211517490,8/3/15,8/10/15,10/17/15,USD,public,paid event,150,Other,US
89795565,732829765,8/3/15,8/3/15,9/8/15,AUD,public,free event,12,Food & Drink,AU
89796765,348449705,8/3/15,8/15/15,10/20/15,AUD,public,paid event,7,Food & Drink,AU
89809760,165162925,8/4/15,8/4/15,9/8/15,GBP,public,free event,6,Business & Professional,GB
89824345,185837600,8/4/15,8/4/15,8/27/15,USD,public,paid event,175,Health & Wellness,US
89825675,495900,8/4/15,8/4/15,10/17/15,USD,public,free event,50,Science & Technology,US
89837430,721159555,8/4/15,6/11/15,10/12/15,GBP,private,free event,8,NULL,GB
89837570,249413560,8/4/15,8/4/15,10/14/15,USD,public,free event,10,NULL,US
89838590,256476180,8/4/15,8/4/15,9/16/15,USD,public,paid event,100,Business & Professional,US
89844085,118897740,8/4/15,7/22/15,10/8/15,USD,public,paid event,5,Performing & Visual Arts,US
89848600,371932185,8/4/15,8/4/15,10/19/15,USD,public,paid event,4,Hobbies & Special Interest,US
89861350,8051755,8/4/15,8/4/15,8/19/15,USD,public,free event,330,Charity & Causes,US
89866925,220029090,8/4/15,8/4/15,8/30/15,USD,private,free event,200,Family & Education,US
89872735,445951905,8/4/15,9/13/15,9/19/15,AUD,public,paid event,100,Music,AU
89882935,731147480,8/4/15,8/4/15,10/24/15,USD,public,paid event,30,Health & Wellness,US
89885100,731953895,8/4/15,8/7/15,8/5/15,USD,public,free event,4,Community & Culture,US
89888700,59895685,8/4/15,8/5/15,8/8/15,USD,public,paid event,40,Film & Media & Entertainment,US
89894205,565792165,8/5/15,8/5/15,9/8/15,GBP,public,paid event,74,Sports & Fitness,GB
89902975,54432105,8/5/15,8/5/15,10/15/15,GBP,public,paid event,6,Business & Professional,GB
89912205,197763930,8/5/15,8/6/15,8/25/15,USD,public,free event,50,NULL,US
89922430,728864860,8/5/15,7/6/15,9/22/15,GBP,private,free event,470,NULL,GB
89926800,740412820,8/5/15,8/5/15,8/13/15,SGD,public,free event,70,Business & Professional,SG
89928590,631802735,8/5/15,8/5/15,12/11/15,USD,public,free event,40,Other,NULL
89929240,102999770,8/5/15,8/6/15,8/13/15,USD,public,free event,20,Fashion & Beauty,US
89951765,740530520,8/5/15,8/6/15,8/26/15,USD,private,paid event,40,Food & Drink,US
89958060,438639515,8/5/15,8/6/15,11/10/15,USD,private,free event,100,NULL,US
89964040,738596100,8/5/15,8/9/15,9/23/15,AUD,public,free event,50,Business & Professional,AU
89973740,388449915,8/6/15,8/6/15,9/19/15,GBP,public,free event,100,Family & Education,NULL
